-0.00035
0.00045
-0.00175
0.00055
-0.0012
-0.00095
0.0007
0.001
0.0009
0.00025
-0.0007
-0.00055
-0.00085
-0.0002
-0.00025
0.00065
-0.0001
-0.0003
0.00045
-0.0006
-0.0004
-0.00055
-0.0007
-0.001
-0.0011
-0.0006
-0.0031
-0.00005
0.00085
0.0008
-2.72E-18
-0.00105
-2.72E-18
-0.0009
0.00035
-0.00085
-0.0003
0.00225
-0.00025
0.00145
-0.001
-0.00065
-0.0004
0.00025
-0.00055
-0.00025
-0.00115
0.0006
0.0009
0.0003
-2.72E-18
-0.0002
0.00025
-0.0004
0.00035
-0.00065
0.0008
-0.00015
0.0004
0.0007
0.00095
-0.0014
0.001
-0.0009
-0.00095
0.0001
0.0006
0.00025
0.00115
0.0003
-0.00025
-0.00065
-0.0004
0.00005
0.0004
-0.00045
-0.0006
0.0004
-0.0001
0.00135
0.00235
0.00025
-0.0022
0.00095
-0.00015
-0.00125
-0.0009
-0.0008
0.0008
0.001
0.00055
-0.0003
0.00055
-0.0011
0.00055
0.0002
0.0004
-0.00135
0.00085
-0.00125
0.0009
0.0001
0.0006
0.00195
-0.00105
0.00045
-0.00015
0.00045
0.00075
0.0007
0.00005
0.00005
-0.0012
0.00025
-2.72E-18
-0.00095
0.0012
0.00025
-0.00105
0.00165
-0.0012
0.0005
-0.00195
0.0002
0.00135
0.0002
-0.00025
0.00005
-0.0002
0.0013
0.00085
0.0002
-0.0001
-0.0011
-0.0019
0.00005
0.00015
-0.00025
0.00065
0.0006
0.00085
-0.00025
-0.0003
0.0004
0.00135
0.00015
0.00145
-0.00045
0.0007
0.00005
-0.0001
0.0002
-0.00165
0.00045
0.00075
-0.0003
0.0014
0.0006
-0.0003
0.00005
0.0005
0.00005
0.00005
-0.0005
-0.00125
-2.72E-18
0.00005
0.00205
-0.00145
0.00025
-0.0011
-0.0007
0.0012
0.0002
-0.00065
-0.001
-0.00135
0.0001
0.0003
0.00045
-0.00015
-0.0007
0.00045
0.0003
0.0004
0.00065
-0.00005
-0.00045
-0.0004
-0.00035
0.00085
0.0011
-0.0003
0.00025
-0.00025
-0.0005
-0.0003
-0.0016
0.0005
-0.00045
